,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
577,2021-03-26,Vipers Kristiansand,CSKA,33,35,NH,605,562,605,562,0.05578512396694215,0.045454545454545456,L,D,D,D,W,L,W,L,W,L,22.0,LDDDW,LWLWL,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.010330578512396695,0.002066115702479339
578,2021-03-26,CSM Bucuresti,Buducnost BEMAX,30,27,H,543,540,543,540,0.024793388429752063,0.03512396694214876,L,W,L,L,W,L,L,D,D,L,22.0,LWLLW,LLDDL,4,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.010330578512396695,0.004132231404958678
579,2021-03-27,FTC-Rail Cargo Hungaria,Brest Bretagne Handball,28,28,NH,598,598,598,598,0.04132231404958678,0.05371900826446281,D,L,W,L,L,W,W,W,W,L,22.0,DLWLL,WWWWL,3,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.012396694214876032,-0.010330578512396695
580,2021-03-26,BV Borussia 09 Dortmund,Team Esbjerg,29,31,NH,579,582,579,582,0.03099173553719008,0.03305785123966942,W,L,D,L,W,W,D,W,L,W,22.0,WLDLW,WDWLW,5,7,0,0,0,0,0,0,0,0,0.0,0.0,-0.002066115702479339,-0.004132231404958678
581,2021-03-26,Győri Audi ETO KC,Rostov-Don,28,27,H,694,606,694,606,0.06818181818181818,0.05991735537190082,W,W,W,W,W,W,D,L,D,W,22.0,WWWWW,WDLDW,10,6,1,1,0,0,0,0,0,0,0.0,0.0,0.008264462809917356,0.008264462809917356
582,2021-03-27,SCM Ramnicu Valcea,Metz Handball,31,31,NH,539,575,539,575,0.03305785123966942,0.04338842975206612,L,L,L,L,W,L,W,L,L,L,22.0,LLLLW,LWLLL,2,2,0,0,0,0,0,0,1,0,0.0,0.0,-0.010330578512396695,0.0
583,2021-03-27,Odense Håndbold,RK Krim Mercator,33,29,H,564,554,564,554,0.05165289256198347,0.0371900826446281,D,W,W,D,D,D,D,W,W,D,22.0,DWWDD,DDWWD,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.014462809917355372,0.0
584,2021-06-04,RK Krim Mercator,Buducnost BEMAX,25,28,NH,583,567,583,567,0.034026465028355386,0.032136105860113416,L,D,D,W,W,L,L,L,D,D,23.0,LDDWW,LLLDD,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.001890359168241966,0.007561436672967864
585,2021-06-04,CSM Bucuresti,Brest Bretagne Handball,28,26,H,573,626,573,626,0.026465028355387527,0.05103969754253308,W,L,W,L,L,D,W,W,W,W,23.0,WLWLL,DWWWW,4,9,0,0,0,0,1,0,0,0,0.0,0.0,-0.024574669187145556,-0.00945179584120983
586,2021-06-04,Rostov-Don,Győri Audi ETO KC,37,33,H,633,722,633,722,0.054820415879017016,0.06616257088846882,L,W,D,L,D,W,W,W,W,W,23.0,LWDLD,WWWWW,4,10,0,0,0,0,1,1,0,0,0.0,0.0,-0.011342155009451795,-0.011342155009451795
587,2021-06-04,FTC-Rail Cargo Hungaria,CSKA,24,24,NH,626,597,626,597,0.03969754253308128,0.04536862003780718,D,D,L,W,L,W,L,W,L,W,23.0,DDLWL,WLWLW,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.005671077504725897,-0.003780718336483932
588,2021-06-04,BV Borussia 09 Dortmund,SG BBM Bietigheim,30,31,NH,608,552,608,552,0.02835538752362949,0.04158790170132325,L,W,L,D,L,D,W,L,D,W,23.0,LWLDL,DWLDW,3,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.013232514177693763,-0.005671077504725897
589,2021-06-04,SCM Ramnicu Valcea,Vipers Kristiansand,31,27,H,570,638,570,638,0.032136105860113416,0.05103969754253308,D,L,L,L,L,L,L,D,D,D,23.0,DLLLL,LLDDD,1,3,0,0,1,0,0,0,0,0,0.0,0.0,-0.01890359168241966,-0.003780718336483932
590,2021-06-04,HC Podravka Vegeta,Team Esbjerg,33,33,NH,629,613,629,613,0.035916824196597356,0.034026465028355386,D,D,L,L,W,W,W,D,W,L,23.0,DDLLW,WWDWL,4,7,0,0,0,0,0,0,0,0,0.0,0.0,0.001890359168241966,-0.005671077504725897
591,2021-06-04,Odense Håndbold,Metz Handball,23,19,H,597,606,597,606,0.05103969754253308,0.04158790170132325,W,D,W,W,D,D,L,W,L,L,23.0,WDWWD,DLWLL,8,3,0,0,0,0,0,0,0,0,0.0,0.0,0.00945179584120983,0.00945179584120983
592,2020-10-10,Metz Handball,RK Krim Mercator,33,33,NH,625,608,625,608,0.03819444444444444,0.03125,L,D,L,W,L,L,L,D,D,W,24.0,LDLWL,LLDDW,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.006944444444444444,-0.001736111111111111
593,2020-10-10,Vipers Kristiansand,CSM Bucuresti,30,26,H,665,601,665,601,0.046875,0.027777777777777776,L,L,L,D,D,W,W,L,W,L,24.0,LLLDD,WWLWL,2,6,0,0,0,0,0,0,0,0,0.0,0.0,0.01909722222222222,-0.006944444444444444
594,2020-10-11,Team Esbjerg,FTC-Rail Cargo Hungaria,22,24,NH,646,650,646,650,0.03298611111111111,0.03819444444444444,D,W,W,D,W,D,D,D,L,W,24.0,DWWDW,DDDLW,8,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.005208333333333333,0.005208333333333333
595,2020-10-11,SG BBM Bietigheim,Rostov-Don,34,33,H,583,670,583,670,0.041666666666666664,0.05381944444444445,W,D,W,L,D,W,L,W,D,L,24.0,WDWLD,WLWDL,6,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.012152777777777778,0.001736111111111111
596,2020-09-26,HC Podravka Vegeta,BV Borussia 09 Dortmund,25,29,NH,662,638,662,638,0.034722222222222224,0.026041666666666668,D,D,D,L,L,L,L,W,L,D,24.0,DDDLL,LLWLD,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.008680555555555556,0.0
597,2020-09-26,CSKA,SCM Ramnicu Valcea,32,20,H,621,601,621,601,0.04340277777777778,0.03298611111111111,D,W,L,W,L,W,D,L,L,L,24.0,DWLWL,WDLLL,5,3,0,0,0,0,0,0,1,0,0.0,0.0,0.010416666666666666,0.003472222222222222
598,2020-09-27,Brest Bretagne Handball,Győri Audi ETO KC,25,27,NH,652,755,652,755,0.046875,0.06076388888888889,L,D,W,W,W,L,W,W,W,W,24.0,LDWWW,LWWWW,7,8,1,0,0,0,1,0,0,0,0.0,0.0,-0.013888888888888888,-0.001736111111111111
599,2020-09-27,Odense Håndbold,Buducnost BEMAX,32,21,H,620,595,620,595,0.05034722222222222,0.03298611111111111,W,W,D,W,W,W,L,L,L,D,24.0,WWDWW,WLLLD,9,3,0,0,0,0,0,0,0,0,0.0,0.0,0.017361111111111112,0.010416666666666666
600,2021-02-21,Rostov-Don,SG BBM Bietigheim,33,38,NH,703,617,703,617,0.0496,0.0416,L,W,L,W,D,W,W,D,W,L,25.0,LWLWD,WWDWL,5,7,0,0,0,0,0,0,0,0,0.0,0.0,0.008,-0.0032
601,2021-02-21,Vipers Kristiansand,FTC-Rail Cargo Hungaria,26,25,H,695,674,695,674,0.0464,0.0384,W,L,L,L,D,W,D,D,D,L,25.0,WLLLD,WDDDL,3,5,0,0,0,0,0,0,0,0,0.0,0.0,0.008,-0.0032
602,2021-02-22,Team Esbjerg,Metz Handball,20,29,NH,668,658,668,658,0.0304,0.0368,L,D,W,W,D,D,L,D,L,W,25.0,LDWWD,DLDLW,6,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.0064,0.0032
603,2021-02-22,CSM Bucuresti,RK Krim Mercator,33,30,H,627,641,627,641,0.0256,0.0304,L,W,W,L,W,D,L,L,D,D,25.0,LWWLW,DLLDD,6,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0048,0.0048
604,2021-02-21,BV Borussia 09 Dortmund,Odense Håndbold,30,30,NH,667,652,667,652,0.027200000000000002,0.0496,W,L,L,W,L,W,W,W,D,W,25.0,WLLWL,WWWDW,4,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.022400000000000003,-0.008
605,2021-02-22,CSKA,HC Podravka Vegeta,37,30,H,653,687,653,687,0.0432,0.032,W,D,W,L,W,L,D,D,D,L,25.0,WDWLW,LDDDL,7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.011200000000000002,0.0064
606,2021-02-22,Győri Audi ETO KC,Buducnost BEMAX,29,29,NH,782,616,782,616,0.0592,0.0304,W,L,W,W,W,L,W,L,L,L,25.0,WLWWW,LWLLL,8,2,1,0,0,0,0,0,1,0,0.0,0.0,0.0288,0.0096
607,2021-02-22,SCM Ramnicu Valcea,Brest Bretagne Handball,26,25,H,621,677,621,677,0.0304,0.0432,L,W,D,L,L,L,L,D,W,W,25.0,LWDLL,LLDWW,3,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.0128,-0.0032
608,2021-06-18,Rostov-Don,CSKA,31,35,NH,736,690,736,690,0.04585798816568047,0.04289940828402367,L,L,W,L,W,W,W,D,W,L,26.0,LLWLW,WWDWL,4,7,0,0,0,0,0,0,0,0,0.0,0.0,0.002958579881656805,-0.004437869822485207
609,2021-06-18,RK Krim Mercator,HC Podravka Vegeta,31,27,H,671,717,671,717,0.028106508875739643,0.02958579881656805,L,D,L,L,D,L,L,D,D,D,26.0,LDLLD,LLDDD,2,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0014792899408284025,-0.0014792899408284025
610,2021-06-18,Vipers Kristiansand,BV Borussia 09 Dortmund,26,29,NH,721,697,721,697,0.04585798816568047,0.026627218934911243,W,W,L,L,L,D,W,L,L,W,26.0,WWLLL,DWLLW,4,5,0,0,1,0,0,0,0,0,0.0,0.0,0.019230769230769232,-0.0014792899408284025
611,2021-06-18,Metz Handball,Buducnost BEMAX,25,25,NH,687,645,687,645,0.03698224852071006,0.02958579881656805,W,D,L,D,L,D,L,W,L,L,26.0,WDLDL,DLWLL,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.007396449704142012,0.0014792899408284025
612,2021-06-18,Brest Bretagne Handball,SG BBM Bietigheim,29,20,H,702,655,702,655,0.03994082840236687,0.04142011834319526,L,L,L,D,W,W,W,W,D,W,26.0,LLLDW,WWWDW,3,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.0014792899408284025,-0.008875739644970414
613,2021-06-18,Odense Håndbold,Team Esbjerg,22,31,NH,682,688,682,688,0.04733727810650888,0.028106508875739643,D,W,W,W,D,L,L,D,W,W,26.0,DWWWD,LLDWW,8,5,0,0,0,0,0,0,0,0,0.0,0.0,0.019230769230769232,0.004437869822485207
614,2021-06-18,Győri Audi ETO KC,CSM Bucuresti,38,39,NH,811,660,811,660,0.056213017751479286,0.026627218934911243,D,W,L,W,W,W,L,W,W,L,26.0,DWLWW,WLWWL,7,6,0,0,0,0,0,0,0,0,0.0,0.0,0.02958579881656805,0.0014792899408284025
615,2021-06-18,FTC-Rail Cargo Hungaria,SCM Ramnicu Valcea,37,32,H,699,647,699,647,0.03550295857988166,0.03106508875739645,L,W,D,D,D,W,L,W,D,L,26.0,LWDDD,WLWDL,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.004437869822485207,0.0
616,2021-04-09,SG BBM Bietigheim,Győri Audi ETO KC,31,28,H,675,849,675,849,0.03840877914951989,0.05212620027434842,L,W,W,W,D,L,D,W,L,W,27.0,LWWWD,LDWLW,7,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.013717421124828532,0.0027434842249657062
617,2021-04-09,CSM Bucuresti,CSKA,32,32,NH,699,725,699,725,0.027434842249657063,0.04252400548696845,W,W,L,W,W,W,W,W,D,W,27.0,WWLWW,WWWDW,8,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.015089163237311385,-0.0013717421124828531
618,2021-04-10,Vipers Kristiansand,SCM Ramnicu Valcea,32,33,NH,747,679,747,679,0.04252400548696845,0.02880658436213992,L,W,W,L,L,L,W,L,W,D,27.0,LWWLL,LWLWD,4,5,0,0,0,0,0,0,0,0,0.0,0.0,0.013717421124828532,-0.0013717421124828531
619,2021-04-10,Team Esbjerg,Odense Håndbold,27,21,H,719,704,719,704,0.02880658436213992,0.0438957475994513,W,L,L,D,W,L,D,W,W,W,27.0,WLLDW,LDWWW,5,7,0,0,0,0,1,0,0,0,0.0,0.0,-0.015089163237311385,-0.0027434842249657062
620,2021-04-10,Buducnost BEMAX,Metz Handball,31,30,H,670,712,670,712,0.02880658436213992,0.03566529492455418,D,D,L,W,L,D,W,D,L,D,27.0,DDLWL,DWDLD,4,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.006858710562414266,-0.0013717421124828531
621,2021-04-09,HC Podravka Vegeta,RK Krim Mercator,21,27,NH,744,702,744,702,0.027434842249657063,0.02880658436213992,L,L,L,D,D,W,L,D,L,L,27.0,LLLDD,WLDLL,2,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0013717421124828531,-0.0013717421124828531
622,2021-04-09,BV Borussia 09 Dortmund,Rostov-Don,40,35,H,726,767,726,767,0.027434842249657063,0.04252400548696845,W,D,W,L,L,L,L,L,W,L,27.0,WDWLL,LLLWL,5,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.015089163237311385,0.004115226337448559
623,2021-04-10,Brest Bretagne Handball,FTC-Rail Cargo Hungaria,27,31,NH,731,736,731,736,0.039780521262002745,0.03566529492455418,W,L,L,L,D,W,L,W,D,D,27.0,WLLLD,WLWDD,3,6,0,0,0,0,0,0,0,0,0.0,0.0,0.004115226337448559,-0.004115226337448559
624,2021-01-20,FTC-Rail Cargo Hungaria,Metz Handball,32,33,NH,767,742,767,742,0.03571428571428571,0.03316326530612245,W,W,L,W,D,L,D,W,D,L,28.0,WWLWD,LDWDL,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.002551020408163265,0.003826530612244898
625,2021-01-24,Rostov-Don,CSM Bucuresti,30,30,NH,802,731,802,731,0.039540816326530615,0.026785714285714284,L,L,L,L,W,D,W,W,L,W,28.0,LLLLW,DWWLW,2,7,0,0,0,0,0,0,0,0,0.0,0.0,0.012755102040816327,-0.006377551020408163
626,2021-01-24,Team Esbjerg,RK Krim Mercator,35,23,H,746,729,746,729,0.02933673469387755,0.02933673469387755,W,W,L,L,D,W,W,L,D,L,28.0,WWLLD,WWLDL,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
627,2021-02-03,SG BBM Bietigheim,Vipers Kristiansand,28,30,NH,706,779,706,779,0.03826530612244898,0.039540816326530615,W,L,W,W,W,L,L,W,W,L,28.0,WLWWW,LLWWL,8,4,1,0,0,0,0,0,0,0,0.0,0.0,-0.0012755102040816326,0.00510204081632653
628,2021-01-17,HC Podravka Vegeta,CSKA,27,27,NH,765,757,765,757,0.025510204081632654,0.04081632653061224,L,L,L,L,D,D,W,W,W,D,28.0,LLLLD,DWWWD,1,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.015306122448979591,-0.008928571428571428
629,2021-01-20,Buducnost BEMAX,Odense Håndbold,26,23,H,701,725,701,725,0.02933673469387755,0.04081632653061224,W,D,D,L,W,L,L,D,W,W,28.0,WDDLW,LLDWW,6,5,0,0,0,0,0,0,0,0,0.0,0.0,-0.011479591836734694,0.0012755102040816326
630,2021-01-23,Győri Audi ETO KC,Brest Bretagne Handball,27,30,NH,877,758,877,758,0.048469387755102046,0.03698979591836735,L,L,D,W,L,L,W,L,L,L,28.0,LLDWL,LWLLL,3,2,0,0,0,0,0,0,1,0,0.0,0.0,0.011479591836734694,0.0012755102040816326
631,2021-01-23,BV Borussia 09 Dortmund,SCM Ramnicu Valcea,30,24,H,766,712,766,712,0.02806122448979592,0.02933673469387755,W,W,D,W,L,W,L,W,L,W,28.0,WWDWL,WLWLW,7,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.0012755102040816326,0.0012755102040816326
632,2021-05-21,CSM Bucuresti,BV Borussia 09 Dortmund,32,27,H,761,796,761,796,0.026159334126040427,0.028537455410225922,D,D,W,W,L,W,W,W,D,W,29.0,DDWWL,WWWDW,6,9,0,0,0,0,0,0,0,0,0.0,0.0,-0.0023781212841854932,-0.0035671819262782403
633,2021-05-22,FTC-Rail Cargo Hungaria,Győri Audi ETO KC,30,27,H,799,904,799,904,0.03329369797859691,0.04518430439952437,L,W,W,L,W,L,L,L,D,W,29.0,LWWLW,LLLDW,6,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.011890606420927468,0.0035671819262782403
634,2021-05-21,Team Esbjerg,SCM Ramnicu Valcea,31,31,NH,781,736,781,736,0.029726516052318665,0.027348394768133177,W,W,W,L,L,L,W,L,W,L,29.0,WWWLL,LWLWL,6,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0023781212841854932,0.0023781212841854932
635,2021-05-21,Metz Handball,Odense Håndbold,28,29,NH,775,748,775,748,0.03329369797859691,0.03804994054696789,W,L,D,W,D,L,L,L,D,W,29.0,WLDWD,LLLDW,6,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.0047562425683709865,0.0035671819262782403
636,2021-05-21,CSKA,SG BBM Bietigheim,34,30,H,784,734,784,734,0.039239001189060645,0.03567181926278241,D,D,W,W,W,L,W,L,W,W,29.0,DDWWW,LWLWW,8,6,1,0,0,0,0,0,0,0,0.0,0.0,0.0035671819262782403,0.0023781212841854932
637,2021-05-22,HC Podravka Vegeta,Vipers Kristiansand,28,30,NH,792,809,792,809,0.02497027348394768,0.039239001189060645,D,L,L,L,L,W,L,L,W,W,29.0,DLLLL,WLLWW,1,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.014268727705112961,-0.005945303210463734
638,2021-05-21,Buducnost BEMAX,RK Krim Mercator,34,28,H,727,752,727,752,0.029726516052318665,0.027348394768133177,W,W,D,D,L,L,W,W,L,D,29.0,WWDDL,LWWLD,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0023781212841854932,0.0011890606420927466
639,2021-05-22,Brest Bretagne Handball,Rostov-Don,30,27,H,788,832,788,832,0.036860879904875146,0.03804994054696789,W,L,W,L,L,D,L,L,L,L,29.0,WLWLL,DLLLL,4,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.0011890606420927466,0.0035671819262782403
640,2020-11-15,Team Esbjerg,Rostov-Don,24,25,NH,812,859,812,859,0.02888888888888889,0.035555555555555556,D,W,W,W,L,L,D,L,L,L,30.0,DWWWL,LDLLL,7,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.006666666666666667,0.006666666666666667
641,2020-11-19,CSM Bucuresti,Vipers Kristiansand,22,27,NH,793,839,793,839,0.02666666666666667,0.03888888888888889,W,D,D,W,W,W,W,L,L,W,30.0,WDDWW,WWLLW,8,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.012222222222222221,0.0022222222222222222
642,2020-11-21,RK Krim Mercator,FTC-Rail Cargo Hungaria,26,26,NH,780,829,780,829,0.025555555555555557,0.03333333333333333,L,L,W,W,L,W,L,W,W,L,30.0,LLWWL,WLWWL,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.0077777777777777776,-0.0022222222222222222
643,2020-11-22,SG BBM Bietigheim,Metz Handball,25,28,NH,764,803,764,803,0.03333333333333333,0.03111111111111111,L,L,W,L,W,L,W,L,D,W,30.0,LLWLW,LWLDW,4,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0022222222222222222,-0.0011111111111111111
644,2020-11-14,Buducnost BEMAX,SCM Ramnicu Valcea,29,28,H,761,767,761,767,0.030000000000000002,0.02666666666666667,W,W,W,D,D,D,L,W,L,W,30.0,WWWDD,DLWLW,8,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0033333333333333335,0.0033333333333333335
645,2020-11-15,Odense Håndbold,CSKA,26,25,H,777,818,777,818,0.03777777777777778,0.03888888888888889,W,L,L,L,D,W,D,D,W,W,30.0,WLLLD,WDDWW,3,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.0011111111111111111,-0.005555555555555555
646,2020-11-16,Brest Bretagne Handball,HC Podravka Vegeta,32,25,H,818,820,818,820,0.03666666666666667,0.02333333333333333,W,W,L,W,L,L,D,L,L,L,30.0,WWLWL,LDLLL,6,1,0,0,0,0,0,0,1,0,0.0,0.0,0.013333333333333334,0.005555555555555555
647,2020-11-21,Győri Audi ETO KC,BV Borussia 09 Dortmund,34,29,H,931,823,931,823,0.042222222222222223,0.02666666666666667,L,L,L,L,D,L,W,W,W,D,30.0,LLLLD,LWWWD,1,7,0,0,0,0,0,0,0,0,0.0,0.0,0.015555555555555555,-0.006666666666666667
648,2020-10-17,RK Krim Mercator,SG BBM Bietigheim,27,26,H,79,90,79,90,0.0,0.0,L,L,L,M,M,L,L,L,M,M,4.0,LLLMM,LLLMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
649,2020-10-17,Rostov-Don,Metz Handball,32,27,H,87,97,87,97,0.25,0.375,W,W,L,M,M,W,W,W,M,M,4.0,WWLMM,WWWMM,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.125
650,2020-10-18,Team Esbjerg,Vipers Kristiansand,30,29,H,84,88,84,88,0.25,0.375,L,W,W,M,M,W,W,W,M,M,4.0,LWWMM,WWWMM,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,-0.125
651,2020-10-18,CSM Bucuresti,FTC-Rail Cargo Hungaria,21,22,NH,81,77,81,77,0.0,0.25,L,L,L,M,M,W,L,W,M,M,4.0,LLLMM,WLWMM,0,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,-0.25
652,2020-10-10,Buducnost BEMAX,Brest Bretagne Handball,24,22,H,75,96,75,96,0.0,0.25,L,L,L,M,M,L,W,W,M,M,4.0,LLLMM,LWWMM,0,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,-0.25
653,2020-10-10,Győri Audi ETO KC,Odense Håndbold,34,26,H,95,88,95,88,0.375,0.3125,W,W,W,M,M,W,D,W,M,M,4.0,WWWMM,WDWMM,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0625,0.0625
654,2020-10-11,BV Borussia 09 Dortmund,CSKA,28,31,NH,83,83,83,83,0.0,0.25,L,L,L,M,M,W,W,L,M,M,4.0,LLLMM,WWLMM,0,4,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,-0.25
655,2020-10-17,HC Podravka Vegeta,SCM Ramnicu Valcea,36,30,H,91,76,91,76,0.25,0.0625,W,L,W,M,M,L,D,L,M,M,4.0,WLWMM,LDLMM,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1875,0.1875
656,2020-10-24,FTC-Rail Cargo Hungaria,RK Krim Mercator,30,30,NH,99,106,99,106,0.24,0.08,W,W,L,W,M,W,L,L,L,M,5.0,WWLWM,WLLLM,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.16,0.16
657,2020-10-24,Metz Handball,Team Esbjerg,32,28,H,124,114,124,114,0.24,0.24,L,W,W,W,M,W,L,W,W,M,5.0,LWWWM,WLWWM,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
658,2020-10-25,SG BBM Bietigheim,CSM Bucuresti,25,31,NH,116,102,116,102,0.0,0.0,L,L,L,L,M,L,L,L,L,M,5.0,LLLLM,LLLLM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
659,2020-11-07,Vipers Kristiansand,Rostov-Don,27,30,NH,117,119,117,119,0.24,0.24,L,W,W,W,M,W,W,W,L,M,5.0,LWWWM,WWWLM,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
660,2020-10-18,BV Borussia 09 Dortmund,Buducnost BEMAX,28,26,H,111,99,111,99,0.0,0.08,L,L,L,L,M,W,L,L,L,M,5.0,LLLLM,WLLLM,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.08,-0.08
661,2020-10-18,Brest Bretagne Handball,CSKA,29,29,NH,118,114,118,114,0.16,0.24,L,L,W,W,M,W,W,W,L,M,5.0,LLWWM,WWWLM,4,6,0,0,0,0,0,0,0,0,0.0,0.0,-0.08,-0.08
662,2020-10-18,HC Podravka Vegeta,Odense Håndbold,21,29,NH,127,114,127,114,0.24,0.2,W,W,L,W,M,L,W,D,W,M,5.0,WWLWM,LWDWM,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.04
663,2020-10-25,SCM Ramnicu Valcea,Győri Audi ETO KC,30,37,NH,106,129,106,129,0.04,0.32,L,L,D,L,M,W,W,W,W,M,5.0,LLDLM,WWWWM,1,8,0,0,0,0,0,0,0,0,0.0,0.0,-0.27999999999999997,-0.27999999999999997
664,2020-11-07,Rostov-Don,Team Esbjerg,26,24,H,149,142,149,142,0.2222222222222222,0.16666666666666666,W,W,W,W,L,L,W,L,W,W,6.0,WWWWL,LWLWW,8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.05555555555555555
665,2020-11-07,RK Krim Mercator,CSM Bucuresti,26,22,H,136,133,136,133,0.08333333333333333,0.05555555555555555,D,W,L,L,L,W,L,L,L,L,6.0,DWLLL,WLLLL,3,2,0,0,1,0,0,0,1,0,0.0,0.0,0.027777777777777776,0.027777777777777776
666,2020-11-14,Vipers Kristiansand,Metz Handball,23,22,H,144,156,144,156,0.16666666666666666,0.2222222222222222,L,L,W,W,W,W,L,W,W,W,6.0,LLWWW,WLWWW,6,8,1,0,0,0,1,0,0,0,0.0,0.0,-0.05555555555555555,-0.05555555555555555
667,2020-11-15,SG BBM Bietigheim,FTC-Rail Cargo Hungaria,26,28,NH,141,129,141,129,0.0,0.19444444444444445,L,L,L,L,L,D,W,W,L,W,6.0,LLLLL,DWWLW,0,7,0,0,1,1,0,0,0,0,0.0,0.0,-0.19444444444444445,-0.19444444444444445
668,2020-11-06,BV Borussia 09 Dortmund,Győri Audi ETO KC,24,34,NH,139,166,139,166,0.05555555555555555,0.2777777777777778,W,L,L,L,L,W,W,W,W,W,6.0,WLLLL,WWWWW,2,10,0,0,1,0,1,1,0,0,0.0,0.0,-0.2222222222222222,-0.2222222222222222
669,2020-11-08,CSKA,Odense Håndbold,30,23,H,143,143,143,143,0.19444444444444445,0.19444444444444445,D,W,W,W,L,W,L,W,D,W,6.0,DWWWL,WLWDW,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
670,2020-11-08,SCM Ramnicu Valcea,Buducnost BEMAX,29,29,NH,136,125,136,125,0.027777777777777776,0.05555555555555555,L,L,L,D,L,L,W,L,L,L,6.0,LLLDL,LWLLL,1,2,0,0,0,0,0,0,1,0,0.0,0.0,-0.027777777777777776,-0.027777777777777776
671,2020-11-14,HC Podravka Vegeta,Brest Bretagne Handball,30,32,NH,148,147,148,147,0.16666666666666666,0.1388888888888889,L,W,W,L,W,D,L,L,W,W,6.0,LWWLW,DLLWW,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.027777777777777776,0.027777777777777776
672,2020-11-15,Team Esbjerg,Rostov-Don,24,27,NH,166,175,166,175,0.12244897959183673,0.20408163265306123,L,L,W,L,W,W,W,W,W,W,7.0,LLWLW,WWWWW,4,10,0,0,0,0,1,1,0,0,0.0,0.0,-0.08163265306122448,-0.12244897959183673
673,2020-11-19,CSM Bucuresti,Vipers Kristiansand,23,23,NH,155,167,155,167,0.04081632653061224,0.16326530612244897,L,W,L,L,L,W,L,L,W,W,7.0,LWLLL,WLLWW,2,6,0,0,1,0,0,0,0,0,0.0,0.0,-0.12244897959183673,-0.08163265306122448
